"Ii" "E.Ii" "Var.Ii" "Z.Ii" "Pr(z != 0)"
"294" 0.624248263246152 -0.000721500721500722 0.124180371205256 1.77350545990532 0.0761449879704198
"295" 1.41525082393304 -0.000721500721500722 0.249080572067584 2.83716659536804 0.00455158558658093
"296" 0.738451539863574 -0.000721500721500722 0.165813771492698 1.81524738560776 0.0694859006021206
"297" -0.0366453998503696 -0.000721500721500722 0.142023257042731 -0.0953243240106673 0.924057222856898
"298" 0.505486811274752 -0.000721500721500722 0.199120491722653 1.1344132592868 0.256621239806461
"299" 0.143979376641429 -0.000721500721500722 0.199120491722653 0.324274789688078 0.745730004261364
"300" 0.351679369141017 -0.000721500721500722 0.124180371205256 1.00002416566333 0.317298813238093
"301" -1.82233045083468 -0.000721500721500722 0.199120491722653 -4.08222721214267 4.46061547279006e-05
"302" -0.138586374119417 -0.000721500721500722 0.199120491722653 -0.308955298967218 0.757355530599837
"303" 0.0336058768552559 -0.000721500721500722 0.199120491722653 0.0769276824516179 0.938681075383075
"304" 0.192549462716491 -0.000721500721500722 0.249080572067584 0.387254688367338 0.698567666938761
"305" 0.160034728603074 -0.000721500721500722 0.142023257042731 0.426567807572824 0.669694149666369
"306" 0.971751055624135 -0.000721500721500722 0.199120491722653 2.17931182888042 0.0293085110798402
"307" 0.0504264406039944 -0.000721500721500722 0.165813771492698 0.125608161651612 0.900042102066658
"308" 0.0578683013523113 -0.000721500721500722 0.249080572067584 0.117395676722425 0.90654650986017
"309" 0.66129631518542 -0.000721500721500722 0.142023257042731 1.7566690229801 0.0789742404943733
"310" 0.33583026164711 -0.000721500721500722 0.142023257042731 0.893042515438016 0.371834405204113
"311" 0.661409820814765 -0.000721500721500722 0.142023257042731 1.75697021098171 0.0789228868589005
"312" -0.185552837219705 -0.000721500721500722 0.142023257042731 -0.490451277142151 0.623814599278773
"313" 0.969353663984638 -0.000721500721500722 0.249080572067584 1.94372785709063 0.0519282774808181
"314" 1.30600469198619 -0.000721500721500722 0.142023257042731 3.46740732513619 0.000525504913512718
"315" 0.446699790654969 -0.000721500721500722 0.142023257042731 1.1872356058969 0.235134699960811
"316" 0.375364749372371 -0.000721500721500722 0.199120491722653 0.842809607490404 0.399334933910302
"317" 0.400622851786809 -0.000721500721500722 0.165813771492698 0.985613985654143 0.324322572393219
"318" 0.596640924666714 -0.000721500721500722 0.165813771492698 1.46699151809969 0.142378362709514
"319" -0.022314551015895 -0.000721500721500722 0.199120491722653 -0.0483900441417268 0.961405393635252
"320" 0.841265501874657 -0.000721500721500722 0.165813771492698 2.06773599855402 0.0386648548759375
"321" 1.0118077901609 -0.000721500721500722 0.142023257042731 2.68675373594961 0.00721501254110609
"322" -0.022723927004223 -0.000721500721500722 0.142023257042731 -0.058383595958535 0.953443081011042
"323" 2.34919185673897 -0.000721500721500722 0.165813771492698 5.77087345496054 7.88616822699892e-09
"324" 0.139924752388918 -0.000721500721500722 0.249080572067584 0.281811193722246 0.778088287321387
"325" 1.47112834314956 -0.000721500721500722 0.199120491722653 3.29841675649708 0.000972317048542465
"326" 0.227592909143814 -0.000721500721500722 0.199120491722653 0.511652787399058 0.608894034195136
"327" 0.0663711171074911 -0.000721500721500722 0.249080572067584 0.134432665657255 0.893060452604549
"328" 0.212291201322539 -0.000721500721500722 0.165813771492698 0.523112626213515 0.6008958794868
"329" -0.0516171289797768 -0.000721500721500722 0.199120491722653 -0.114057146371686 0.909192492708099
"330" -0.000179656193567456 -0.000721500721500722 0.165813771492698 0.00133065169957795 0.998938293866416
"331" 0.777070944695064 -0.000721500721500722 0.249080572067584 1.55845330155297 0.119125829765206
"332" 0.722453058941239 -0.000721500721500722 0.165813771492698 1.77595861413826 0.0757397387640351
"333" 1.79217834239493 -0.000721500721500722 0.165813771492698 4.40297004108482 1.0677891591782e-05
"334" 0.0203545483520001 -0.000721500721500722 0.165813771492698 0.0517581687629337 0.958721387338778
"335" 2.04428715833716 -0.000721500721500722 0.199120491722653 4.58286615058514 4.58645638315869e-06
"336" 0.612062396842144 -0.000721500721500722 0.249080572067584 1.2278276729534 0.219511665089595
"337" 0.0840905543157165 -0.000721500721500722 0.165813771492698 0.208279865094201 0.83501045223396
"338" 1.04970581691264 -0.000721500721500722 0.165813771492698 2.57961984192101 0.00989091325636531
"339" -0.0264691053649213 -0.000721500721500722 0.124180371205256 -0.0730651625843347 0.941754263764438
"340" 0.309662084719411 -0.000721500721500722 0.249080572067584 0.621911830500193 0.533999845519983
"341" 0.550649311559064 -0.000721500721500722 0.142023257042731 1.46306640521714 0.143449209324603
"342" 0.924909275360544 -0.000721500721500722 0.124180371205256 2.62670505020283 0.00862160296863811
"343" 0.0337906492126846 -0.000721500721500722 0.142023257042731 0.0915782373964873 0.927033142819572
"344" 0.86595650257208 -0.000721500721500722 0.199120491722653 1.94222614518374 0.0521097292896263
"345" 0.971238756692711 -0.000721500721500722 0.124180371205256 2.75817635143114 0.00581248311957227
"346" 0.897857190536475 -0.000721500721500722 0.142023257042731 2.38438500250999 0.0171076939398863
"347" 0.282379669413824 -0.000721500721500722 0.165813771492698 0.695234580719938 0.486908304237137
"348" 1.44891311272732 -0.000721500721500722 0.165813771492698 3.55998568355068 0.000370875012377901
"349" 0.0493995412636409 -0.000721500721500722 0.165813771492698 0.123086321378077 0.902038742870777
"350" 0.4291223226881 -0.000721500721500722 0.165813771492698 1.05560245547689 0.291149878615609
"351" 1.08071440994136 -0.000721500721500722 0.142023257042731 2.86959794578522 0.00410994020970719
"352" 0.903465350435443 -0.000721500721500722 0.199120491722653 2.02628350526337 0.0427357405792973
"353" 0.962495379067946 -0.000721500721500722 0.165813771492698 2.36545007299927 0.0180081712134011
"354" 0.0458999633102589 -0.000721500721500722 0.165813771492698 0.114492123021521 0.908847690258001
"355" 1.24680566777749 -0.000721500721500722 0.165813771492698 3.06365398459333 0.00218651645791105
"356" 0.000478735108566672 -0.000721500721500722 0.165813771492698 0.00294751679649744 0.997648225260681
"357" 0.776436898873181 -0.000721500721500722 0.165813771492698 1.90853112276758 0.0563226045719187
"358" -0.00310861796631757 -0.000721500721500722 0.142023257042731 -0.0063342327312547 0.994946047295429
"359" 0.385651685212453 -0.000721500721500722 0.124180371205256 1.09642897036271 0.272891091659465
"360" 1.62869158299851 -0.000721500721500722 0.165813771492698 4.00148230238031 6.29469039832101e-05
"361" 0.460092743497817 -0.000721500721500722 0.124180371205256 1.30767378718725 0.19098397786345
"362" 0.825546230863185 -0.000721500721500722 0.165813771492698 2.02913290558319 0.0424447551328106
"363" 0.468388153008651 -0.000721500721500722 0.165813771492698 1.15203075023271 0.249308437497763
"364" 0.071874216207611 -0.000721500721500722 0.142023257042731 0.19263325558044 0.847246198499276
"365" 0.590863778833638 -0.000721500721500722 0.199120491722653 1.32574311646469 0.184924800507097
"366" 0.350472847497648 -0.000721500721500722 0.165813771492698 0.862456539189294 0.388436339193653
"367" 1.01527538971667 -0.000721500721500722 0.199120491722653 2.27684989873448 0.0227951905938048
"368" 0.789029977434491 -0.000721500721500722 0.165813771492698 1.93945697054617 0.0524457192047652
"369" 0.687676389981646 -0.000721500721500722 0.142023257042731 1.82666874066888 0.0677495909784896
"370" 0.108541427501076 -0.000721500721500722 0.165813771492698 0.268325864053279 0.78844849931186
"371" 0.11727780728931 -0.000721500721500722 0.142023257042731 0.313112010183156 0.754195564756562
"372" 0.328649147283459 -0.000721500721500722 0.142023257042731 0.873987376965917 0.38212512809453
"373" 0.666182047902671 -0.000721500721500722 0.165813771492698 1.63776931330497 0.10146982524509
"374" -0.109328219002701 -0.000721500721500722 0.165813771492698 -0.266714355901481 0.789689099795063
"375" 1.83253870482179 -0.000721500721500722 0.142023257042731 4.86456910487862 1.14706426037506e-06
"376" 0.0267154323460105 -0.000721500721500722 0.498880973792242 0.0388451759725563 0.969013826778181
"377" -0.0419546747695223 -0.000721500721500722 0.165813771492698 -0.101259660839005 0.919344337536007
"378" 0.103678716286647 -0.000721500721500722 0.165813771492698 0.25638410842327 0.797654257514839
"379" 2.91668713663946 -0.000721500721500722 0.142023257042731 7.74136474500428 9.8355290684103e-15
"380" 1.69342920267741 -0.000721500721500722 0.33234737264247 2.93870448324627 0.00329587163631993
"381" 0.145834041586931 -0.000721500721500722 0.142023257042731 0.38888618271788 0.697360343837301
"382" 0.145654716407812 -0.000721500721500722 0.249080572067584 0.293292253220376 0.769298774466409
"383" -0.0280809377468763 -0.000721500721500722 0.165813771492698 -0.06718879586396 0.946431404574616
"384" 0.0887294481749674 -0.000721500721500722 0.249080572067584 0.179231782792754 0.857755708718216
"385" 4.36480628025808 -0.000721500721500722 0.165813771492698 10.7207818144298 8.13130767000448e-27
"386" 0.202598939015913 -0.000721500721500722 0.199120491722653 0.455641279007394 0.648647954412808
"387" 1.17143232204427 -0.000721500721500722 0.249080572067584 2.34863041648455 0.0188425992467174
"388" -0.057842226796318 -0.000721500721500722 0.165813771492698 -0.140276015192947 0.888441914039509
"389" 0.00836503267368731 -0.000721500721500722 0.165813771492698 0.0223145394707537 0.98219705094992
"390" 0.221591754742143 -0.000721500721500722 0.199120491722653 0.498204195262283 0.618340125795719
"391" 1.13274074197451 -0.000721500721500722 0.498880973792242 1.60475444421706 0.108547855093487
"392" -0.055321952006721 -0.000721500721500722 0.249080572067584 -0.109402262869962 0.912883439012683
"393" 0.0608954181324508 -0.000721500721500722 0.249080572067584 0.123461073947604 0.901741996906717
"394" 0.562282338281547 -0.000721500721500722 0.165813771492698 1.38261434160056 0.166783149219121
"395" 0.431601546122248 -0.000721500721500722 0.142023257042731 1.14717230573378 0.251310415017245
"396" 0.0730993577173765 -0.000721500721500722 0.142023257042731 0.195884177364204 0.844700821986893
"397" -0.045373554471841 -0.000721500721500722 0.165813771492698 -0.109655681933645 0.912682449075416
"398" 4.14389518925593 -0.000721500721500722 0.142023257042731 10.9977701150468 3.91698198143832e-28
"399" 0.678316763616545 -0.000721500721500722 0.199120491722653 1.5217253300137 0.128077918009201
"400" -0.333484964039286 -0.000721500721500722 0.199120491722653 -0.74572320534454 0.455834638296163
"401" 0.702474791049823 -0.000721500721500722 0.165813771492698 1.72689635595557 0.0841862790064231
"402" 0.131624183144216 -0.000721500721500722 0.249080572067584 0.265179443670666 0.790871229776323
"403" 0.0268302217642289 -0.000721500721500722 0.199120491722653 0.0617434336088765 0.950767150912642
"404" 0.91902649248261 -0.000721500721500722 0.249080572067584 1.84288791316041 0.0653453773897736
"405" 0.731388460922248 -0.000721500721500722 0.199120491722653 1.64065904897818 0.100868210078417
"406" 0.768243350356862 -0.000721500721500722 0.165813771492698 1.88840955893007 0.0589709890640522
"407" 0.17182513878118 -0.000721500721500722 0.165813771492698 0.423736823524744 0.671757756825148
"408" 2.98452913326688 -0.000721500721500722 0.199120491722653 6.68994921900024 2.2324805237118e-11
"409" 1.27464178819037 -0.000721500721500722 0.165813771492698 3.13201341064189 0.00173611944954079
"410" 0.636408042533004 -0.000721500721500722 0.33234737264247 1.10517644115973 0.269083143014204
"411" 0.444880827639935 -0.000721500721500722 0.249080572067584 0.892847987797876 0.371938583862822
"412" 0.0383242380171491 -0.000721500721500722 0.165813771492698 0.0958877979483073 0.923609685749271
"413" 0.739380029197095 -0.000721500721500722 0.142023257042731 1.96386471818301 0.0495457823808097
"414" -0.0338300876435733 -0.000721500721500722 0.142023257042731 -0.0878538728764761 0.929992818892134
"415" -0.0357142414804697 -0.000721500721500722 0.165813771492698 -0.0859345209988859 0.931518469213782
"416" 0.109458856558131 -0.000721500721500722 0.199120491722653 0.246914274714432 0.804974568686539
"417" -0.257127224542687 -0.000721500721500722 0.33234737264247 -0.444766010846381 0.656488859656114
"418" 0.147056964581014 -0.000721500721500722 0.33234737264247 0.256339201489265 0.797688929784187
"419" 0.350339108988543 -0.000721500721500722 0.124180371205256 0.996220847750769 0.319142852094196
"420" 2.4098553917466 -0.000721500721500722 0.165813771492698 5.91984983434412 3.2223570490051e-09
"421" 0.414184440853235 -0.000721500721500722 0.142023257042731 1.10095589197437 0.270915854547915
"422" 0.057019388818418 -0.000721500721500722 0.142023257042731 0.153215864553639 0.878228047280945
"423" 0.0660729685022363 -0.000721500721500722 0.249080572067584 0.133835268908353 0.893532837512332
"424" 0.607795832683385 -0.000721500721500722 0.165813771492698 1.49438553344139 0.135074880521772
"425" 0.0144035553219309 -0.000721500721500722 0.199120491722653 0.0338952635041912 0.972960670195697
"426" 0.00578760137039853 -0.000721500721500722 0.199120491722653 0.0145869033441645 0.988361747760084
"427" 2.02930096865325 -0.000721500721500722 0.142023257042731 5.3866791832768 7.17713751537678e-08
"428" 0.515581537284468 -0.000721500721500722 0.199120491722653 1.15703554889151 0.247257836782487
"429" 0.697504147830769 -0.000721500721500722 0.199120491722653 1.56472427441627 0.117647574175022
"430" 2.61485537488847 -0.000721500721500722 0.199120491722653 5.86151001091793 4.58676818164354e-09
"431" 1.38843205527447 -0.000721500721500722 0.249080572067584 2.78343015346014 0.0053787442197222
"432" 2.88800194747439 -0.000721500721500722 0.165813771492698 7.09407324018589 1.30221157372068e-12
"433" 3.08400626585444 -0.000721500721500722 0.249080572067584 6.18083166086508 6.37647827641014e-10
"434" 0.0149234309216552 -0.000721500721500722 0.165813771492698 0.0384205317347235 0.969352391109353
"435" 1.18244133407212 -0.000721500721500722 0.142023257042731 3.13953106862535 0.00169218469825619
"436" 1.88061401192157 -0.000721500721500722 0.142023257042731 4.9921372770988 5.97147867748977e-07
"437" 3.54105745761553 -0.000721500721500722 0.165813771492698 8.69783479851076 3.38276519617925e-18
"438" 3.17684620472282 -0.000721500721500722 0.249080572067584 6.36685392181405 1.92944771075487e-10
"439" 1.90784717725092 -0.000721500721500722 0.199120491722653 4.2771040365047 1.89340329224047e-05
"440" 0.332641975567262 -0.000721500721500722 0.199120491722653 0.747067834924674 0.45502261475871
"441" 0.188722714802927 -0.000721500721500722 0.199120491722653 0.424544648701243 0.671168650543008
"442" 0.229845671000526 -0.000721500721500722 0.249080572067584 0.461984649140524 0.644092328882079
"443" 0.00795541825690037 -0.000721500721500722 0.165813771492698 0.0213086160152781 0.982999470814278
"444" 0.24792420617981 -0.000721500721500722 0.199120491722653 0.557215241411673 0.577380377458972
"445" -0.0389644734350673 -0.000721500721500722 0.199120491722653 -0.0857025344955904 0.931702887307754
"446" 1.66541108885188 -0.000721500721500722 0.165813771492698 4.09165738093619 4.28301124682183e-05
"447" 0.00148618168090567 -0.000721500721500722 0.165813771492698 0.00542158532466016 0.995674221966078
"448" -0.033914886549305 -0.000721500721500722 0.142023257042731 -0.0880788873810742 0.929813976582063
"449" 4.02757799494752 -0.000721500721500722 0.165813771492698 9.8926228724066 4.48130058769115e-23
"450" -0.0153432529444779 -0.000721500721500722 0.165813771492698 -0.0359078267718679 0.97135585503217
"451" 0.594021222220617 -0.000721500721500722 0.165813771492698 1.46055810162582 0.144136751625939
"452" 2.92130798029916 -0.000721500721500722 0.165813771492698 7.17586557525574 7.1851126787037e-13
"453" 0.0823198912638659 -0.000721500721500722 0.249080572067584 0.166389031248352 0.86785080543027
"454" 0.697016254147339 -0.000721500721500722 0.498880973792242 0.987856252150523 0.323223053485572
"455" 1.64651550478829 -0.000721500721500722 0.165813771492698 4.04525395753236 5.22664337211113e-05
"456" 0.471712974422305 -0.000721500721500722 0.165813771492698 1.16019578473393 0.245969102814071
"457" 0.449105441293637 -0.000721500721500722 0.165813771492698 1.10467662595296 0.269299735094685
"458" 0.16944785744789 -0.000721500721500722 0.165813771492698 0.417898740304481 0.676021153581394
"459" -0.0944240465018013 -0.000721500721500722 0.165813771492698 -0.230112966671307 0.818003989294569
"460" 2.01630931692731 -0.000721500721500722 0.142023257042731 5.35220574223649 8.68885254369667e-08
"461" -0.00861450209490532 -0.000721500721500722 0.142023257042731 -0.0209441357586496 0.983290219090978
"462" 0.648354672283625 -0.000721500721500722 0.142023257042731 1.72232828071335 0.0850100674571995
"463" -0.144782762637807 -0.000721500721500722 0.165813771492698 -0.353782963802278 0.723501541783541
"464" -0.0133960427676313 -0.000721500721500722 0.142023257042731 -0.0336319882303996 0.973170613771185
"465" 1.71775367031385 -0.000721500721500722 0.249080572067584 3.44328788447216 0.000574687209301559
"466" 0.357685253011718 -0.000721500721500722 0.165813771492698 0.880168630316151 0.378767964577182
"467" 5.49705529455477 -0.000721500721500722 0.199120491722653 12.3205224911575 7.02377354796948e-35
"468" 0.828924236471454 -0.000721500721500722 0.199120491722653 1.85923680524122 0.0629935800215672
"469" 2.96583736117978 -0.000721500721500722 0.142023257042731 7.87178521836304 3.49616010064313e-15
"470" 1.29915490059123 -0.000721500721500722 0.124180371205256 3.68871908345556 0.000225385902286283
"471" 1.05913080963223 -0.000721500721500722 0.165813771492698 2.60276556349667 0.00924751647536303
"472" 0.65159106131314 -0.000721500721500722 0.142023257042731 1.73091606221689 0.0834667363892378
"473" -0.457796988915663 -0.000721500721500722 0.199120491722653 -1.02430655920617 0.305690500810284
"474" 0.365612549685897 -0.000721500721500722 0.165813771492698 0.899636337838804 0.368313812637626
"475" -0.008114707172308 -0.000721500721500722 0.142023257042731 -0.0196179263466465 0.984348163428368
"476" 0.951082743286319 -0.000721500721500722 0.165813771492698 2.3374231346127 0.0194171933716301
"477" 1.11659956885828 -0.000721500721500722 0.142023257042731 2.96481947236562 0.00302860597773281
"478" 1.32602052437915 -0.000721500721500722 0.165813771492698 3.25818835402008 0.00112125957419065
"479" 0.501982856420505 -0.000721500721500722 0.199120491722653 1.12656089346743 0.259928181198015
"480" 1.64751842961076 -0.000721500721500722 0.199120491722653 3.69370709082454 0.000221008364171156
"481" 0.0992224551064289 -0.000721500721500722 0.199120491722653 0.223974490323299 0.822777152784446
"482" -0.0284770195558751 -0.000721500721500722 0.199120491722653 -0.0622001414001515 0.950403449888655
"483" 0.546255476759894 -0.000721500721500722 0.165813771492698 1.34325587358385 0.179189135105351
"484" 0.845872624903739 -0.000721500721500722 0.33234737264247 1.46851749816205 0.141963706710792
"485" 0.0303176741489948 -0.000721500721500722 0.33234737264247 0.0538411147043701 0.95706175221098
"486" 0.0403755199060813 -0.000721500721500722 0.165813771492698 0.100925297805014 0.919609760894086
"487" 0.56109727872178 -0.000721500721500722 0.199120491722653 1.25903636430511 0.208017197495956
"488" 1.00878580683059 -0.000721500721500722 0.165813771492698 2.4791292433168 0.0131703573765279
"489" -0.020950103244695 -0.000721500721500722 0.165813771492698 -0.0496770253087994 0.96037976499716
"490" 1.74739952911662 -0.000721500721500722 0.165813771492698 4.29300306546336 1.76272571685378e-05
"491" 4.4828068151686 -0.000721500721500722 0.165813771492698 11.0105653302451 3.39864375401598e-28
"492" 1.95630769187183 -0.000721500721500722 0.165813771492698 4.80603584054043 1.53952312183905e-06
"493" 0.79643882620454 -0.000721500721500722 0.199120491722653 1.78643697310328 0.0740285336348924
"494" 0.0726528722915084 -0.000721500721500722 0.199120491722653 0.164432032555067 0.869391048421994
"495" -0.129172964310621 -0.000721500721500722 0.165813771492698 -0.315448711810537 0.752420986587022
"496" 0.390562290518184 -0.000721500721500722 0.124180371205256 1.11036402102159 0.266842195575589
"497" 1.31808493535025 -0.000721500721500722 0.124180371205256 3.7424377142389 0.000182243713106973
"498" -0.0201676071992731 -0.000721500721500722 0.199120491722653 -0.0435787412160298 0.965240197648077
"499" 1.15045422989588 -0.000721500721500722 0.124180371205256 3.26674434711706 0.00108791877055002
"500" -0.264810495157212 -0.000721500721500722 0.165813771492698 -0.64854483374794 0.516632622909161
"501" 0.477204311590903 -0.000721500721500722 0.124180371205256 1.35623207142802 0.175025340756987
"502" 0.0208590122153576 -0.000721500721500722 0.199120491722653 0.0483619479127867 0.961427784966694
"503" 0.786250522693656 -0.000721500721500722 0.142023257042731 2.08823590886525 0.0367765596145479
"504" -0.266746547629186 -0.000721500721500722 0.199120491722653 -0.596162357201093 0.551066770007867
"505" 2.66766128277213 -0.000721500721500722 0.165813771492698 6.55296473976323 5.64058388351529e-11
"506" 1.18387257085746 -0.000721500721500722 0.165813771492698 2.90910405733698 0.00362466193649571
"507" 2.93821386901583 -0.000721500721500722 0.142023257042731 7.7984860837703 6.26542609557037e-15
"508" 0.931104618116847 -0.000721500721500722 0.165813771492698 2.28836122692391 0.0221164936470955
"509" 0.03788214758657 -0.000721500721500722 0.165813771492698 0.0948021205030427 0.924472002542517
"510" 4.859635816581 -0.000721500721500722 0.165813771492698 11.9359749732883 7.68530796981305e-33
"511" 0.736196640818857 -0.000721500721500722 0.165813771492698 1.80970984653235 0.0703407947613765
"512" 1.36536951473544 -0.000721500721500722 0.165813771492698 3.35482087164277 0.000794163912632033
"513" 3.53946519030455 -0.000721500721500722 0.199120491722653 7.93356139651922 2.12949210880958e-15
"514" 0.462840899418129 -0.000721500721500722 0.249080572067584 0.928834366071148 0.352974931489272
"515" 0.666544215112573 -0.000721500721500722 0.165813771492698 1.63865871679351 0.10128435636165
"516" 0.388481835519047 -0.000721500721500722 0.142023257042731 1.03275384436241 0.301719108512727
"517" 0.514774051177381 -0.000721500721500722 0.199120491722653 1.15522597183625 0.247997901731722
"518" -0.0107742895727405 -0.000721500721500722 0.142023257042731 -0.0266751473226446 0.978718835640624
"519" 0.144557193439543 -0.000721500721500722 0.142023257042731 0.385498057000308 0.699868445744342
"520" -0.346752068796011 -0.000721500721500722 0.199120491722653 -0.775454798429258 0.438070965316393
"521" 0.00960977191505318 -0.000721500721500722 0.165813771492698 0.02537134691582 0.979758765597177
"522" 0.256891639878059 -0.000721500721500722 0.165813771492698 0.632641552513078 0.52696774564735
"523" 0.836309557744038 -0.000721500721500722 0.199120491722653 1.87578731651725 0.0606844903070694
"524" -0.430070131616252 -0.000721500721500722 0.199120491722653 -0.962170648330341 0.335963890511478
"525" 5.22137359711863 -0.000721500721500722 0.199120491722653 11.7027195718792 1.23433154702769e-31
"526" 1.36346567572156 -0.000721500721500722 0.142023257042731 3.61988045762978 0.000294739151377737
"527" 0.983112291685877 -0.000721500721500722 0.124180371205256 2.79187042809346 0.00524043363088689
"528" -0.853847545077302 -0.000721500721500722 0.249080572067584 -1.70939832123858 0.0873771916915023
"529" 0.838139763958323 -0.000721500721500722 0.165813771492698 2.06005986959749 0.0393928176890685
"530" -0.0266469770788515 -0.000721500721500722 0.33234737264247 -0.0449708006783517 0.964130583081967
"531" 0.857404496127837 -0.000721500721500722 0.142023257042731 2.27704348774066 0.0227836288359076
"532" 0.398000376212731 -0.000721500721500722 0.142023257042731 1.05801136036697 0.290050263199379
"533" 1.56832120195074 -0.000721500721500722 0.199120491722653 3.51622603603509 0.000437728150312439
"534" 2.82719202783781 -0.000721500721500722 0.142023257042731 7.50388883187539 6.19518496794153e-14
"535" 0.420272716259206 -0.000721500721500722 0.165813771492698 1.03386975683708 0.301197055194748
"536" -0.454881298441895 -0.000721500721500722 0.498880973792242 -0.642998881059324 0.52022482593588
"537" -0.163734415646381 -0.000721500721500722 0.249080572067584 -0.326627003074569 0.743950017281262
"538" 0.376086178050513 -0.000721500721500722 0.199120491722653 0.844426329773936 0.398431214365404
"539" 0.0429940146825263 -0.000721500721500722 0.249080572067584 0.0875922486930401 0.930200763146612
"540" -0.0115695918704254 -0.000721500721500722 0.142023257042731 -0.0287854876740355 0.977035675243203
"541" 1.30493546830721 -0.000721500721500722 0.165813771492698 3.20640806603812 0.00134403243746521
"542" 0.555014558897846 -0.000721500721500722 0.142023257042731 1.47464962034132 0.140306767132472
"543" 0.738035356144377 -0.000721500721500722 0.249080572067584 1.48023816560844 0.138809698467113
"544" -0.709435020177214 -0.000721500721500722 0.165813771492698 -1.74044546094182 0.0817808288257884
"545" 0.117075836830323 -0.000721500721500722 0.110302571109441 0.354684864982174 0.722825690712901
"546" 4.37125413338976 -0.000721500721500722 0.124180371205256 12.4065564523385 2.40787794076478e-35
"547" 0.292717371276652 -0.000721500721500722 0.33234737264247 0.509004380170925 0.610749153877572
"548" 0.439872177305211 -0.000721500721500722 0.165813771492698 1.08200174822426 0.279251751131788
"549" 0.180787960613928 -0.000721500721500722 0.199120491722653 0.406762857790531 0.684182168743388
"550" -0.141106586085249 -0.000721500721500722 0.165813771492698 -0.3447550778951 0.730278507466768
"551" 0.836861416414585 -0.000721500721500722 0.165813771492698 2.05692052750943 0.0396938710593241
"552" 0.747585799030748 -0.000721500721500722 0.199120491722653 1.6769572975055 0.0935508324792829
"553" 0.0707146193952548 -0.000721500721500722 0.199120491722653 0.160088406160056 0.872811433930929
"554" 1.93129876683736 -0.000721500721500722 0.249080572067584 3.87116560772425 0.000108316169978432
"555" 0.57464508901789 -0.000721500721500722 0.165813771492698 1.41297455459656 0.157663205929367
"556" 0.557164363338606 -0.000721500721500722 0.165813771492698 1.37004571406048 0.1706726320175
"557" 0.219154310029092 -0.000721500721500722 0.199120491722653 0.492741879579715 0.622194982216836
"558" 3.73260409180494 -0.000721500721500722 0.249080572067584 7.48041926831643 7.40858687566396e-14
"559" 0.786262497407669 -0.000721500721500722 0.249080572067584 1.57687030438678 0.114825370654553
"560" 4.51561304731605 -0.000721500721500722 0.249080572067584 9.04932482795873 1.43855047125965e-19
"561" 0.757729542850443 -0.000721500721500722 0.199120491722653 1.69968943606421 0.0891893574428662
"562" 4.83020739188599 -0.000721500721500722 0.33234737264247 8.37981672260166 5.30101830878251e-17
"563" 2.21089097467948 -0.000721500721500722 0.33234737264247 3.83630304176895 0.000124900275802606
"564" 4.19355433744924 -0.000721500721500722 0.249080572067584 8.40401969206606 4.31450302320902e-17
"565" 0.156876884925587 -0.000721500721500722 0.199120491722653 0.353178116762285 0.723954912426557
"566" 5.74902692728465 -0.000721500721500722 0.199120491722653 12.8851911351901 5.45402158378434e-38
"567" -0.00727137844194155 -0.000721500721500722 0.249080572067584 -0.0131239106503822 0.98952893489976
"568" 2.15609561339131 -0.000721500721500722 0.498880973792242 3.05361900807862 0.00226099023045277
"569" 5.12498607276074 -0.000721500721500722 0.165813771492698 12.5876171901357 2.47017885848258e-36
"570" 0.647159057378696 -0.000721500721500722 0.249080572067584 1.29815042654788 0.194235649127234
"571" 4.15381799302891 -0.000721500721500722 0.165813771492698 10.2026407084129 1.92953560152574e-24
"572" 2.84176741155662 -0.000721500721500722 0.124180371205256 8.06626159582737 7.24834151587801e-16
"573" 1.60286116120415 -0.000721500721500722 0.249080572067584 3.21307915565144 0.00131320092314489
"574" 3.85881678414351 -0.000721500721500722 0.498880973792242 5.46432954002167 4.64659636244187e-08
"575" -0.20634840365711 -0.000721500721500722 0.249080572067584 -0.412012134672357 0.680330529015624
"576" 1.3449350931057 -0.000721500721500722 0.33234737264247 2.33420029118788 0.0195852366737376
"577" 1.66195019067782 -0.000721500721500722 0.165813771492698 4.08315817166127 4.44277614608655e-05
"578" 0.130158629659812 -0.000721500721500722 0.249080572067584 0.262242931906081 0.793134156350889
"579" 0.0418125536121385 -0.000721500721500722 0.249080572067584 0.0852249694572331 0.932082540038374
"580" 2.97056498264851 -0.000721500721500722 0.199120491722653 6.65865554554457 2.76343730011101e-11
"581" 0.0280519389359126 -0.000721500721500722 0.165813771492698 0.0706612771912244 0.943667340091405
"582" 0.971475569599606 -0.000721500721500722 0.142023257042731 2.57973189939833 0.00988770458552969
"583" 0.87222495340806 -0.000721500721500722 0.110302571109441 2.62842014645192 0.00857824930351632
"584" -0.0526163086621839 -0.000721500721500722 0.199120491722653 -0.116296308892867 0.907417710841341
"585" 3.81928547368304 -0.000721500721500722 0.165813771492698 9.38110197823584 6.52867655044096e-21
"586" 0.0315353983947237 -0.000721500721500722 0.165813771492698 0.0792158920490287 0.936860904287692
"587" -0.744451605479159 -0.000721500721500722 0.199120491722653 -1.66669979961549 0.0955741127857381
"588" 0.0427764921593363 -0.000721500721500722 0.165813771492698 0.10682156074527 0.914930542341596
